Date,Intensité,Vitesse,T.Bob1,T.Bob2,T.Bob3,T.Pal1,T.Pal2,Vibration,T.Pal1 vent,T.Pal2 vent,Débit_air,Anomalie_Type,Anomalie_Binaire
2020-12-19 22:00:00,1134.89,912.55,107.63,103.1,99.7,60.33,68.41,2.39,35.89,36.07,216545.74,Normal,0
2020-12-19 23:00:00,1136.22,912.66,115.77,110.96,106.07,61.21,74.27,2.4,38.59,40.98,216055.49,Normal,0
2020-12-20 00:00:00,1127.73,912.7,120.26,115.06,109.5,62.94,77.84,2.49,37.48,43.58,212727.94,Normal,0
2020-12-20 01:00:00,1117.45,912.68,122.67,117.29,111.4,64.68,80.12,2.59,36.29,44.13,208870.69,Normal,0
2020-12-20 02:00:00,1114.81,912.66,124.46,118.95,112.83,65.83,81.91,2.67,35.5,44.14,209901.01,Normal,0
2020-12-20 03:00:00,1122.18,912.65,125.73,120.19,113.89,66.74,83.03,2.65,34.71,42.39,210485.23,Normal,0
2020-12-20 04:00:00,1124.89,912.67,126.82,121.19,114.87,67.56,84.12,2.61,34.92,43.41,212235.49,Normal,0
2020-12-20 05:00:00,1123.07,912.67,127.53,121.76,115.36,68.06,85.07,2.62,36.77,41.63,211681.19,Normal,0
2020-12-20 06:00:00,1130.68,912.62,128.2,122.36,115.96,68.67,85.78,2.63,36.37,42.24,213358.17,Normal,0
2020-12-20 07:00:00,1127.44,912.5,128.89,123.14,116.7,69.25,86.47,2.69,35.45,39.67,214906.24,Normal,0
2020-12-20 08:00:00,1132.75,912.39,129.38,123.68,117.13,69.53,87.02,2.62,35.33,41.65,215254.44,Normal,0
2020-12-20 09:00:00,1134.22,912.29,129.66,124.0,117.42,69.94,87.41,2.48,40.59,41.78,215069.14,Normal,0
2020-12-20 10:00:00,1128.58,912.27,129.97,124.36,117.74,70.19,88.17,2.54,42.16,39.6,215882.95,Normal,0
2020-12-20 11:00:00,1126.46,912.24,130.25,124.73,118.06,70.6,88.51,2.46,42.86,40.46,215209.26,Normal,0
2020-12-20 12:00:00,1128.76,912.11,130.36,124.87,118.17,70.62,88.57,2.56,42.51,39.86,216363.2,Normal,0
2020-12-20 13:00:00,1135.02,911.82,130.83,125.4,118.82,71.31,88.84,2.53,42.99,41.33,217816.89,Normal,0
2020-12-20 14:00:00,1128.27,911.65,131.45,126.08,119.57,72.16,89.47,2.5,43.86,41.87,217192.22,Normal,0
2020-12-20 15:00:00,1123.1,911.38,131.81,126.42,119.84,72.73,89.8,2.63,44.07,39.88,217500.96,Normal,0
2020-12-20 16:00:00,617.69,505.55,127.39,122.1,114.87,73.03,88.46,1.65,45.81,42.6,121869.25,Normal,0
2020-12-20 17:00:00,0.0,0.0,106.41,103.14,95.69,72.6,77.06,0.47,41.69,39.54,200.95,Normal,0
2020-12-20 18:00:00,0.0,0.0,97.24,94.77,87.87,71.21,68.38,0.47,35.14,31.75,193.49,Normal,0
2020-12-20 19:00:00,0.0,0.0,90.69,88.17,83.37,69.67,63.37,0.47,31.76,28.04,179.94,Normal,0
2020-12-20 20:00:00,0.0,0.0,84.38,81.45,79.95,67.96,58.91,0.47,28.19,24.86,132.84,Normal,0
2020-12-20 21:00:00,24.22,11.19,78.85,75.78,76.65,65.79,55.07,0.53,25.87,22.8,3480.1,Normal,0
2020-12-20 22:00:00,1117.52,901.4,97.03,93.09,91.87,60.45,62.28,2.5,31.2,27.2,211126.8,Normal,0
2020-12-20 23:00:00,1154.06,912.25,111.71,107.51,103.34,60.06,71.25,2.68,38.45,34.37,221462.59,Normal,0
2020-12-21 00:00:00,1144.51,912.27,117.82,113.39,108.15,61.79,75.9,2.74,38.98,35.13,220391.66,Normal,0
2020-12-21 01:00:00,1138.71,912.17,121.23,116.54,110.73,63.86,78.77,2.76,38.81,35.23,220644.26,Normal,0
2020-12-21 02:00:00,1147.38,912.11,123.62,118.73,112.59,68.49,80.99,2.76,38.96,34.86,220629.97,Normal,0
2020-12-21 03:00:00,1145.45,911.82,125.19,120.18,113.78,70.73,82.6,2.69,38.86,33.14,221673.43,Normal,0
2020-12-21 04:00:00,1147.35,911.69,126.07,121.01,114.5,71.17,83.62,2.73,38.85,33.6,222710.63,Normal,0
2020-12-21 05:00:00,1156.64,911.69,127.12,122.02,115.46,71.84,84.46,2.69,38.78,36.33,223691.88,Normal,0
2020-12-21 06:00:00,1150.37,911.75,127.84,122.72,116.02,71.98,85.26,2.68,38.6,35.66,221737.18,Normal,0
2020-12-21 07:00:00,1140.68,911.79,127.93,122.85,116.1,72.2,85.68,2.61,38.55,36.12,218412.43,Normal,0
2020-12-21 08:00:00,548.03,454.73,121.78,116.88,109.72,72.32,83.76,1.6,40.89,38.05,105792.32,Normal,0
2020-12-21 09:00:00,0.0,0.0,99.96,96.01,93.46,70.66,71.13,0.47,36.87,34.44,603.04,Normal,0
2020-12-21 10:00:00,0.0,0.0,90.44,86.18,88.25,69.12,63.74,0.47,31.32,27.26,178.02,Normal,0
2020-12-21 11:00:00,0.0,0.0,84.14,80.39,83.41,67.13,60.04,0.47,28.65,23.45,535.97,Normal,0
2020-12-21 12:00:00,0.0,0.0,79.15,75.96,79.0,64.98,57.28,0.47,26.94,21.53,406.71,Normal,0
2020-12-21 13:00:00,0.0,0.0,74.93,72.18,75.18,62.76,54.92,0.47,25.54,21.36,341.05,Normal,0
2020-12-21 14:00:00,0.0,0.0,71.45,68.99,72.01,60.81,52.87,0.47,24.96,21.7,378.96,Normal,0
2020-12-21 15:00:00,757.97,626.81,83.06,80.25,81.12,58.29,56.09,1.86,29.42,26.33,143896.06,Normal,0
2020-12-21 16:00:00,1073.1,883.5,100.78,97.73,94.76,59.01,64.92,2.6,36.05,36.83,200089.53,Normal,0
2020-12-21 17:00:00,1141.07,912.42,112.5,109.03,104.64,63.87,71.52,2.63,39.69,41.96,216997.47,Normal,0
2020-12-21 18:00:00,1127.49,912.39,118.74,115.01,109.77,68.36,76.83,2.66,41.32,41.02,214827.21,Normal,0
2020-12-21 19:00:00,1138.5,912.34,122.85,118.9,113.15,70.54,80.88,2.65,41.48,40.86,215565.7,Normal,0
2020-12-21 20:00:00,1132.96,912.29,125.52,121.42,115.28,71.1,83.61,2.65,39.95,39.47,216135.08,Normal,0
2020-12-21 21:00:00,1130.5,912.26,126.8,122.59,116.12,70.69,85.04,2.76,38.28,38.34,216143.8,Normal,0
2020-12-21 22:00:00,1134.65,912.27,127.8,123.54,116.92,70.74,86.09,2.77,37.68,38.26,215769.55,Normal,0
2020-12-21 23:00:00,1133.35,912.24,128.25,123.94,117.18,70.44,86.63,2.82,36.06,37.08,214646.54,Normal,0
2020-12-22 00:00:00,1128.82,912.26,128.45,124.11,117.28,69.96,86.8,2.76,34.06,36.53,216185.97,Normal,0
2020-12-22 01:00:00,1133.39,912.22,128.53,124.21,117.32,69.79,86.17,2.77,32.54,36.41,217378.72,Normal,0
2020-12-22 02:00:00,1136.72,912.24,128.45,124.1,117.21,69.4,85.53,2.81,31.43,35.8,217319.19,Normal,0
2020-12-22 03:00:00,1140.28,912.24,128.39,123.98,117.11,69.17,85.23,2.81,31.07,36.13,218782.91,Normal,0
2020-12-22 04:00:00,1132.64,912.31,128.25,123.87,117.07,69.14,85.1,2.85,30.7,34.36,216358.5,Normal,0
2020-12-22 05:00:00,1137.81,912.27,128.23,123.87,117.08,69.16,85.08,2.86,30.13,32.72,218332.82,Normal,0
2020-12-22 06:00:00,1149.1,912.2,128.31,123.93,117.11,69.26,84.91,2.86,29.13,31.34,219074.8,Normal,0
2020-12-22 07:00:00,1134.34,912.25,127.83,123.56,116.68,69.08,84.85,2.86,29.16,31.72,216984.81,Normal,0
2020-12-22 08:00:00,1124.52,912.26,127.33,123.14,116.3,68.62,84.45,2.78,30.68,31.36,216167.78,Normal,0
2020-12-22 09:00:00,1122.14,912.29,127.42,123.27,116.63,68.95,84.69,2.51,38.73,33.47,214006.58,Normal,0
2020-12-22 10:00:00,1125.0,912.17,128.21,124.01,117.58,69.91,85.69,2.5,41.75,36.72,214308.33,Normal,0
2020-12-22 11:00:00,1121.49,912.17,129.15,124.98,118.56,70.87,86.61,2.44,41.19,40.78,215199.57,Normal,0
2020-12-22 12:00:00,1126.31,912.24,130.28,126.12,119.73,71.96,87.51,2.41,43.29,41.85,214661.11,Normal,0
2020-12-22 13:00:00,1132.17,912.19,131.26,127.04,120.63,73.46,88.21,2.39,45.21,43.32,216302.08,Normal,0
2020-12-22 14:00:00,1133.28,912.25,131.96,127.69,121.27,73.97,88.75,2.51,44.92,43.4,216775.56,Normal,0
2020-12-22 15:00:00,1125.0,912.17,132.42,128.22,121.76,74.96,89.52,2.66,44.31,44.75,215548.53,Normal,0
2020-12-22 16:00:00,1121.07,912.07,132.79,128.61,122.11,74.98,90.0,2.63,44.79,44.87,215362.54,Normal,0
2020-12-22 17:00:00,1137.38,911.55,133.06,128.86,122.32,74.87,90.5,2.54,43.75,44.09,217610.13,Normal,0
2020-12-22 18:00:00,1142.89,911.03,133.28,129.04,122.47,74.7,90.7,2.45,43.14,42.53,220963.13,Normal,0
2020-12-22 19:00:00,1138.21,911.21,133.03,128.75,122.11,73.92,90.37,2.42,41.76,40.79,220410.04,Normal,0
2020-12-22 20:00:00,512.99,418.99,125.79,121.9,114.85,73.47,87.6,1.38,43.29,42.65,100417.55,Normal,0
2020-12-22 21:00:00,0.0,0.0,103.68,101.24,98.71,72.93,75.03,0.47,40.74,41.72,205.82,Normal,0
2020-12-22 22:00:00,0.0,0.0,94.04,91.62,93.32,71.89,66.87,0.47,34.64,34.16,98.57,Normal,0
2020-12-22 23:00:00,0.0,0.0,87.11,84.48,88.31,70.45,61.4,0.47,30.39,29.28,161.25,Normal,0
2020-12-23 00:00:00,555.91,438.54,88.72,85.49,89.08,66.55,60.09,1.49,27.53,25.63,104096.82,Normal,0
2020-12-23 01:00:00,1152.51,912.32,110.59,106.57,103.78,62.42,70.16,2.65,32.42,33.88,222204.18,Normal,0
2020-12-23 02:00:00,1139.86,912.44,117.23,113.44,108.33,62.57,74.81,2.62,36.96,38.03,218452.29,Normal,0
2020-12-23 03:00:00,1139.5,912.39,120.54,116.73,110.82,63.72,77.5,2.59,37.15,38.54,219418.99,Normal,0
2020-12-23 04:00:00,1143.68,912.29,122.67,118.79,112.54,64.94,79.53,2.48,34.86,38.48,221522.42,Normal,0
2020-12-23 05:00:00,1146.63,912.23,124.03,120.08,113.64,65.78,80.78,2.63,33.93,35.22,221194.61,Normal,0
2020-12-23 06:00:00,1151.56,912.22,124.78,120.69,114.22,66.0,81.53,2.66,35.82,34.2,220740.24,Normal,0
2020-12-23 07:00:00,1151.39,912.17,125.32,121.14,114.66,66.18,81.74,2.71,34.53,34.49,222093.19,Normal,0
2020-12-23 08:00:00,883.37,713.94,120.82,116.94,110.11,66.03,80.49,2.26,33.51,34.87,168369.58,Normal,0
2020-12-23 09:00:00,1152.71,912.46,122.7,118.78,112.69,66.63,80.61,2.55,35.4,38.93,220850.85,Normal,0
2020-12-23 10:00:00,1155.52,912.52,125.98,122.11,116.06,68.97,83.07,2.49,37.02,42.3,220497.95,Normal,0
2020-12-23 11:00:00,1151.31,912.48,128.64,124.76,118.75,70.98,85.97,2.52,37.38,43.02,222267.46,Normal,0
2020-12-23 12:00:00,1147.45,912.49,130.77,126.83,120.73,72.27,88.77,2.51,37.78,43.54,221705.37,Normal,0
2020-12-23 13:00:00,1143.21,912.49,132.1,128.08,121.84,72.98,89.54,2.59,39.21,42.72,220349.98,Normal,0
2020-12-23 14:00:00,1140.51,912.48,132.86,128.8,122.51,73.41,90.03,2.61,39.44,42.33,218361.79,Normal,0
2020-12-23 15:00:00,1130.89,912.55,132.86,128.94,122.63,73.84,90.1,2.8,38.85,42.07,216147.48,Normal,0
2020-12-23 16:00:00,1129.53,912.46,132.67,128.84,122.52,74.35,89.85,2.85,38.02,41.2,216206.44,Normal,0
2020-12-23 17:00:00,1136.54,912.38,132.11,128.34,121.94,73.73,89.8,2.86,37.21,39.95,216023.07,Normal,0
2020-12-23 18:00:00,1138.24,912.34,131.49,127.73,121.39,72.85,89.59,2.82,36.31,38.91,215744.66,Normal,0
2020-12-23 19:00:00,1131.45,912.31,130.64,126.99,120.59,72.02,88.65,2.77,35.85,37.78,216077.91,Normal,0
2020-12-23 20:00:00,1126.08,912.38,129.83,126.23,119.74,71.18,87.73,2.92,34.7,36.56,216281.16,Normal,0
2020-12-23 21:00:00,1128.03,912.31,128.92,125.37,118.78,70.09,86.87,3.06,33.94,34.85,216639.91,Normal,0
2020-12-23 22:00:00,1135.21,912.31,128.11,124.51,117.91,68.95,86.04,3.11,33.74,33.61,217511.99,Normal,0
2020-12-23 23:00:00,1143.04,912.31,127.46,123.85,117.25,68.14,85.33,2.65,33.14,32.21,218109.9,Normal,0
2020-12-24 00:00:00,1135.95,912.3,126.62,122.98,116.42,67.4,84.66,2.53,32.42,31.52,216132.16,Normal,0
2020-12-24 01:00:00,1129.26,912.24,125.86,122.28,115.76,66.99,84.16,2.39,32.08,31.41,217084.59,Normal,0
2020-12-24 02:00:00,1134.66,912.19,125.48,121.88,115.42,66.6,83.65,2.4,30.84,30.49,218490.13,Normal,0
2020-12-24 03:00:00,1132.77,912.18,125.06,121.48,115.0,66.2,83.39,2.45,32.07,28.71,218945.13,Normal,0
2020-12-24 04:00:00,1125.87,912.34,124.5,120.93,114.43,65.92,83.06,2.34,32.23,26.84,216735.39,Normal,0
2020-12-24 05:00:00,1126.89,912.45,123.85,120.31,113.76,65.51,82.73,2.22,31.79,25.88,215175.58,Normal,0
2020-12-24 06:00:00,1132.68,912.32,123.42,119.83,113.37,65.13,82.37,2.46,32.51,25.42,215544.75,Normal,0
2020-12-24 07:00:00,1136.88,912.25,123.11,119.52,113.02,64.75,81.87,2.42,32.67,24.48,216391.65,Normal,0
2020-12-24 08:00:00,1144.58,911.98,122.8,119.14,112.74,64.35,81.65,2.36,34.29,25.09,216570.84,Normal,0
2020-12-24 09:00:00,1133.71,912.24,123.1,119.46,113.34,65.23,82.02,2.42,37.81,27.63,215462.67,Normal,0
2020-12-24 10:00:00,668.15,544.45,117.36,114.31,107.77,66.2,81.01,1.56,41.13,31.34,126931.94,Normal,0
2020-12-24 11:00:00,1149.8,911.59,118.71,115.43,109.94,65.75,79.17,2.46,38.5,30.79,220904.55,Normal,0
2020-12-24 12:00:00,1137.77,912.61,122.73,119.23,113.67,67.06,81.38,2.55,39.72,32.84,217178.9,Normal,0
2020-12-24 13:00:00,1138.41,912.59,124.75,121.22,115.49,67.55,82.41,2.51,39.34,33.01,219144.21,Normal,0
2020-12-24 14:00:00,1137.95,912.43,126.05,122.47,116.59,68.04,83.04,2.47,39.31,33.03,216373.52,Normal,0
2020-12-24 15:00:00,1130.86,912.69,126.91,123.34,117.42,68.83,84.0,2.41,39.44,33.21,216932.78,Normal,0
2020-12-24 16:00:00,604.16,490.04,122.29,119.09,112.51,69.46,83.2,1.41,41.39,35.78,117317.07,Normal,0
2020-12-24 17:00:00,592.55,471.51,107.85,106.25,99.82,67.86,74.83,1.31,37.96,34.56,99838.65,Normal,0
2020-12-24 21:00:00,1138.32,912.68,124.12,120.5,114.47,65.85,80.86,2.18,41.17,29.39,221302.29,Normal,0
2020-12-24 22:00:00,1157.16,912.72,124.46,120.73,114.65,65.78,81.08,2.24,37.55,28.59,223324.31,Normal,0
2020-12-24 23:00:00,1151.33,912.82,124.51,120.78,114.65,65.66,81.31,2.22,35.29,27.87,223077.63,Normal,0
2020-12-25 00:00:00,1146.59,912.8,124.32,120.64,114.49,65.78,81.33,2.24,33.53,27.51,223580.83,Normal,0
2020-12-25 01:00:00,1157.26,912.79,124.39,120.66,114.5,65.74,81.2,2.16,31.29,26.99,226476.14,Normal,0
2020-12-25 02:00:00,1158.07,912.79,124.19,120.46,114.25,65.43,81.05,2.18,29.17,26.61,227110.03,Normal,0
2020-12-25 03:00:00,1147.44,912.75,124.06,120.38,114.18,65.18,81.0,2.18,28.8,26.72,228538.26,Normal,0
2020-12-25 04:00:00,1157.17,912.77,124.01,120.33,114.07,64.81,80.85,2.14,28.39,26.5,229406.95,Normal,0
2020-12-25 05:00:00,1152.11,912.73,123.82,120.15,113.91,64.66,80.93,2.22,28.45,26.62,226492.41,Normal,0
2020-12-25 06:00:00,1130.95,912.59,123.51,119.83,113.61,64.31,80.85,2.05,28.77,25.9,215271.05,Normal,0
2020-12-25 07:00:00,1138.59,912.7,122.13,118.54,112.31,64.04,80.48,2.24,29.68,26.39,224368.95,Normal,0
2020-12-25 08:00:00,943.1,539.65,118.25,114.88,108.4,64.51,79.16,1.45,31.36,29.39,132087.92,Normal,0
2020-12-25 09:00:00,1100.0,0.0,95.85,93.85,91.19,65.12,67.84,0.52,31.5,30.04,110.55,Normal,0
2020-12-25 10:00:00,1100.0,0.0,86.26,83.26,85.7,65.18,59.6,0.52,28.25,27.04,631.17,Normal,0
2020-12-25 11:00:00,1100.0,0.0,80.06,77.42,81.3,64.74,55.96,0.52,26.66,25.75,309.2,Normal,0
2020-12-25 12:00:00,1100.0,0.0,75.54,73.24,77.27,63.33,53.54,0.52,25.93,25.25,842.87,Normal,0
2020-12-25 13:00:00,73.33,0.01,71.98,70.11,73.28,61.46,51.71,0.5,25.41,24.97,923.55,Normal,0
2020-12-25 14:00:00,0.0,0.0,69.05,67.75,68.85,59.23,49.33,0.51,24.06,23.51,664.8,Normal,0
2020-12-25 15:00:00,196.55,156.9,68.77,67.65,66.31,55.93,47.77,0.83,23.59,22.81,38637.74,Normal,0
2020-12-25 16:00:00,439.24,333.83,74.23,72.36,69.51,50.26,52.14,1.21,27.79,28.82,73581.94,Normal,0
2020-12-25 17:00:00,1129.98,912.39,91.19,88.62,85.93,49.98,57.96,2.38,31.93,30.61,212976.19,Normal,0
2020-12-25 18:00:00,1137.64,912.64,103.32,100.49,96.93,53.51,64.4,2.29,34.0,33.06,216834.29,Normal,0
2020-12-25 19:00:00,1129.16,912.62,109.81,106.86,102.47,56.99,69.21,2.31,32.9,32.06,216178.9,Normal,0
2020-12-25 20:00:00,1125.59,912.64,114.15,111.12,106.24,59.83,73.15,2.23,31.29,30.55,216964.62,Normal,0
2020-12-25 21:00:00,1125.38,912.56,117.17,114.12,108.88,62.05,77.76,2.3,30.88,30.13,219466.25,Normal,0
2020-12-25 22:00:00,1150.24,912.44,119.6,116.44,110.94,63.74,79.67,2.24,30.86,29.36,221843.71,Normal,0
2020-12-25 23:00:00,1143.27,912.5,121.06,117.86,112.14,65.09,80.16,2.25,30.85,29.46,220393.1,Normal,0
2020-12-26 00:00:00,1133.87,912.6,121.77,118.6,112.73,65.95,80.83,2.28,31.45,29.72,216472.62,Normal,0
2020-12-26 01:00:00,1123.94,912.26,121.95,118.81,112.84,66.0,81.3,2.2,31.08,28.9,211504.08,Normal,0
2020-12-26 02:00:00,694.69,565.45,117.07,114.2,107.83,66.11,80.75,1.49,31.43,30.01,129574.75,Normal,0
2020-12-26 03:00:00,1125.17,912.44,115.01,111.87,106.88,63.73,77.4,2.4,29.44,27.94,216238.78,Normal,0
2020-12-26 04:00:00,1141.25,912.59,119.01,115.84,110.22,63.51,78.49,2.27,29.7,28.51,220848.67,Normal,0
2020-12-26 05:00:00,1143.42,912.39,120.17,117.04,111.17,63.3,79.11,2.3,28.93,27.95,220583.02,Normal,0
2020-12-26 06:00:00,1149.98,912.32,120.86,117.71,111.7,63.34,79.52,2.28,28.42,27.31,224062.87,Normal,0
2020-12-26 07:00:00,1151.02,912.42,121.31,118.18,112.11,63.51,79.84,2.31,28.42,27.07,223697.87,Normal,0
2020-12-26 08:00:00,1149.27,912.46,121.64,118.46,112.37,63.99,80.23,2.25,28.63,27.57,222232.47,Normal,0
2020-12-26 09:00:00,1150.61,912.34,122.29,119.13,113.1,64.92,81.0,2.3,29.25,28.29,224971.51,Normal,0
2020-12-26 10:00:00,1156.62,912.45,123.37,120.21,114.22,65.92,82.12,2.24,30.08,29.32,223707.91,Normal,0
2020-12-26 11:00:00,1129.03,912.57,123.86,120.73,114.78,67.21,82.94,2.26,31.16,30.38,218585.41,Normal,0
2020-12-26 12:00:00,1120.31,912.59,124.52,121.48,115.55,68.76,83.67,2.25,32.49,31.72,216652.28,Normal,0
2020-12-26 13:00:00,1120.59,912.57,125.46,122.46,116.53,70.23,84.76,2.22,33.67,32.65,217612.63,Normal,0
2020-12-26 14:00:00,1133.38,912.39,126.71,123.7,117.77,71.26,86.3,2.28,34.5,33.37,219844.51,Normal,0
2020-12-26 15:00:00,1128.03,912.38,127.71,124.69,118.71,72.24,87.73,2.28,35.05,33.76,218125.72,Normal,0
2020-12-26 16:00:00,1120.9,912.35,127.97,124.97,118.92,72.99,88.3,2.32,35.09,33.53,216085.6,Normal,0
2020-12-26 17:00:00,1137.49,912.27,128.19,125.11,119.02,72.46,88.18,2.27,34.54,32.81,217840.75,Normal,0
2020-12-26 18:00:00,1132.25,911.86,128.13,124.99,118.83,71.76,88.64,2.29,33.76,31.94,222209.99,Normal,0
2020-12-26 19:00:00,1132.46,911.62,127.76,124.62,118.34,70.64,88.03,2.18,32.36,30.62,220565.5,Normal,0
2020-12-26 20:00:00,1146.53,911.96,127.02,123.85,117.52,69.53,87.11,2.35,31.43,29.69,223998.87,Normal,0
2020-12-26 21:00:00,1138.88,912.07,126.35,123.19,116.85,68.09,86.23,2.29,30.56,29.16,222174.3,Normal,0
2020-12-26 22:00:00,1140.95,912.01,125.47,122.29,115.95,66.84,84.97,2.3,29.89,28.17,221006.5,Normal,0
2020-12-26 23:00:00,1142.5,911.94,124.67,121.46,115.15,65.97,83.69,2.32,28.74,27.14,222522.75,Normal,0
2020-12-27 00:00:00,1146.93,911.99,124.13,120.93,114.63,65.52,82.61,2.33,28.57,27.19,225793.07,Normal,0
2020-12-27 01:00:00,1133.69,912.16,123.55,120.41,114.04,65.18,81.85,2.3,28.18,26.58,221501.68,Normal,0
2020-12-27 02:00:00,1001.12,811.76,122.3,119.23,112.81,64.41,80.97,2.0,28.1,26.71,195633.39,Normal,0
2020-12-27 03:00:00,914.35,729.41,113.14,110.4,104.18,63.6,76.81,2.02,28.06,26.15,173848.55,Normal,0
2020-12-27 04:00:00,1166.05,912.08,118.67,115.48,109.74,63.62,78.4,2.35,27.07,26.2,228908.36,Normal,0
2020-12-27 05:00:00,1170.25,912.07,120.37,117.19,111.28,63.5,79.69,2.33,26.63,26.4,228727.57,Normal,0
2020-12-27 06:00:00,1171.49,912.06,121.34,118.09,112.1,63.48,80.41,2.37,26.6,26.53,229185.9,Normal,0
2020-12-27 07:00:00,1170.69,912.14,121.86,118.62,112.6,63.51,80.75,2.33,26.68,27.0,230803.5,Normal,0
2020-12-27 08:00:00,1168.64,912.26,122.12,119.06,112.96,64.02,80.93,2.35,27.37,27.52,229320.57,Normal,0
2020-12-27 09:00:00,1152.78,912.15,122.38,119.4,113.51,64.97,81.64,2.4,29.2,29.25,224110.1,Normal,0
2020-12-27 10:00:00,1151.77,912.1,123.16,120.28,114.56,66.08,82.35,2.43,31.35,31.33,222969.28,Normal,0
2020-12-27 11:00:00,920.31,774.08,122.38,119.72,113.89,67.31,82.78,2.03,33.14,32.81,180822.89,Normal,0
2020-12-27 12:00:00,0.0,0.0,100.59,100.67,93.9,67.28,74.61,0.49,36.67,38.01,32.05,Normal,0
2020-12-27 13:00:00,0.0,0.0,89.79,90.92,85.23,65.6,65.41,0.47,32.52,32.55,15.01,Normal,0
2020-12-27 14:00:00,0.0,0.0,84.04,84.91,79.55,64.21,59.99,0.46,29.83,28.94,14.21,Normal,0
2020-12-27 15:00:00,0.0,0.0,79.26,79.89,73.99,62.54,55.84,0.46,28.01,26.76,70.02,Normal,0
2020-12-27 16:00:00,0.0,0.0,75.13,75.45,69.95,60.4,52.85,0.47,26.63,25.21,6.18,Normal,0
2020-12-27 17:00:00,122.15,100.06,73.15,73.04,68.24,57.53,51.08,0.66,25.87,24.12,26515.32,Normal,0
2020-12-27 18:00:00,0.0,0.0,70.88,70.34,66.74,54.46,51.6,0.49,28.51,27.5,85.47,Normal,0
2020-12-27 19:00:00,0.0,0.0,65.96,65.46,63.28,52.13,48.65,0.46,26.96,25.6,35.46,Normal,0
2020-12-27 20:00:00,693.18,550.49,73.22,71.62,70.41,49.23,49.75,1.77,26.98,24.26,132063.24,Normal,0
2020-12-27 21:00:00,1143.08,912.39,95.82,93.32,90.76,50.07,58.96,2.65,29.44,30.03,221064.15,Normal,0
2020-12-27 22:00:00,1128.26,912.42,104.16,101.89,98.1,52.87,64.61,2.62,28.7,30.28,217693.3,Normal,0
2020-12-27 23:00:00,1121.12,912.52,108.54,106.36,101.72,55.77,68.36,2.77,28.38,29.42,215667.44,Normal,0
2020-12-28 00:00:00,1118.57,912.59,111.55,109.42,104.45,58.2,71.14,2.71,29.38,30.09,216152.52,Normal,0
2020-12-28 01:00:00,1121.95,912.51,113.67,111.49,106.29,59.82,73.18,2.61,29.22,29.05,214654.45,Normal,0
2020-12-28 02:00:00,1128.03,912.46,115.14,112.94,107.55,61.18,74.61,2.64,28.68,28.03,218349.55,Normal,0
2020-12-28 03:00:00,1128.59,912.47,116.11,113.91,108.46,62.35,75.71,2.7,29.04,28.08,218170.92,Normal,0
2020-12-28 04:00:00,1128.35,912.44,116.79,114.56,109.1,62.6,76.47,2.73,29.36,28.15,217954.34,Normal,0
2020-12-28 05:00:00,1131.62,912.45,117.2,114.93,109.4,62.89,76.94,2.71,29.78,28.89,217414.11,Normal,0
2020-12-28 06:00:00,1037.14,866.43,115.32,113.21,107.49,62.33,76.66,2.46,30.37,29.04,195975.53,Normal,0
